defaulted,revolving_utilization,age,late_30_59_days,debt_ratio,monthly_income,open_credit_lines,late_90_days,real_estate_loans,late_60_89_days,dependents
,0.003246104,77,0,0.314749471,4250.0,10,0,1,0,0.0
,0.031413251,61,0,0.17515625,6399.0,12,0,1,0,0.0
,0.021185868,39,0,4046.0,5400.0,6,0,2,0,0.0
,0.076853788,34,0,0.520995334,4500.0,13,0,1,0,1.0
,0.253047361,57,0,0.405918816,5000.0,11,0,1,0,0.0
,0.032709401,45,0,0.141570142,5438.0,9,0,0,0,3.0
,0.9999999,28,0,0.057471264,2000.0,2,1,0,3,0.0
,0.123486419,44,1,0.294800947,8866.0,3,0,1,0,0.0
,0.081949378,61,0,0.467721783,2400.0,8,0,0,0,3.0
,0.090262761,46,2,0.409501948,14375.0,18,0,2,0,2.0
,0.037991116,71,0,0.110025006,4398.0,8,0,1,0,0.0
,0.193416132,39,0,0.407932011,6000.0,4,0,2,0,2.0
,0.090142527,38,0,0.215797367,6000.0,7,0,2,0,3.0
,0.9999999,54,0,0.309342777,9600.0,2,1,1,0,2.0
,0.027578197,65,0,0.004212638,9969.0,12,0,0,0,0.0
,0.393360996,46,1,0.32140602,4750.0,8,0,0,0,1.0
,0.003007137,71,0,0.331019161,3600.0,12,0,2,0,0.0
,0.05583627,36,0,0.167173252,6250.0,6,0,1,0,0.0
,0.004134566,60,0,0.245404708,18605.0,16,0,3,0,0.0
,0.073790291,88,0,0.011761372,7056.0,4,0,0,0,0.0
,0.925164239,64,0,0.59089394,15000.0,12,0,4,0,1.0
,0.054161689,26,0,4.0,5400.0,1,0,0,0,0.0
,0.642403545,48,0,4963.0,5400.0,20,0,2,0,4.0
,0.703938427,61,1,0.856530284,5596.0,14,0,1,0,0.0
,0.137743113,75,0,1481.0,5400.0,4,0,1,0,0.0
,0.9999999,51,0,0.0,1800.0,0,0,0,0,3.0
,0.010276274,79,0,9.0,5400.0,9,0,0,0,0.0
,0.017765579,62,0,2887.0,5400.0,10,0,1,0,0.0
,0.023254906,78,0,53.0,5400.0,4,0,0,0,0.0
,0.0,26,0,0.164229471,2666.0,5,0,0,0,0.0
,0.105452606,37,0,0.351729654,5000.0,5,0,1,0,2.0
,0.0,74,0,0.0,7500.0,2,0,0,0,0.0
,0.078051939,33,0,0.546682249,7700.0,6,0,2,0,2.0
,0.543755603,33,0,0.972820993,3200.0,8,0,2,0,1.0
,0.9999999,39,0,0.01169766,3333.0,0,1,0,1,2.0
,0.009649518,67,0,43.0,5400.0,3,0,0,0,0.0
,0.130523771,54,0,0.290741654,6080.0,17,0,1,0,0.0
,1.0886898342199998,43,0,0.136730087,3100.0,6,3,0,0,2.0
,0.102672658,52,0,0.286839145,8000.0,6,0,2,0,0.0
,0.0,35,1,0.639106145,2684.0,7,0,1,0,3.0
,0.482439695,58,0,0.120783895,7500.0,7,0,1,0,1.0
,0.052123908,50,0,0.358041417,5166.0,12,0,1,0,1.0
,0.0,57,0,0.384598604,4583.0,4,0,1,0,0.0
,0.9999999,51,0,0.597618615,11001.0,8,0,2,0,1.0
,0.018970958,53,0,0.396600567,6000.0,14,0,2,0,0.0
,0.097980404,65,0,0.194293254,6062.0,6,0,2,0,0.0
,0.254058781,43,0,0.595496582,2486.0,7,0,1,0,2.0
,0.939343443,64,0,0.106702928,6250.0,4,0,0,0,1.0
,0.0,70,0,0.258122581,11110.0,10,0,1,0,0.0
,0.01755458,44,0,0.328155686,5600.0,5,0,2,0,0.0
,0.987150642,53,1,1.10907577,1200.0,3,0,1,0,0.0
,0.584626302,38,0,0.326734653,5000.0,8,0,2,0,0.0
,0.792790064,32,0,0.314315353,3855.0,10,0,1,0,0.0
,0.015709478,46,0,0.016561965,1750.0,7,0,0,0,2.0
,0.017053869,91,0,0.004946669,6468.0,8,0,0,0,0.0
,0.004412473,79,0,0.896241398,11333.0,21,0,4,0,0.0
,0.000201338,66,0,0.206873941,18300.0,8,0,2,0,1.0
,0.0,47,0,0.378426068,8500.0,6,0,2,0,3.0
,0.178265455,35,0,935.0,5400.0,9,0,0,0,0.0
,0.147548306,63,0,0.28496732,7649.0,5,0,1,0,0.0
,0.996007984,26,0,0.274421816,2896.0,5,0,0,0,2.0
,0.003944224,67,0,1.064773153,10667.0,16,0,7,0,1.0
,0.037225734,71,0,0.099047171,8500.0,6,0,0,0,0.0
,0.014791891,66,0,0.312607405,6400.0,17,0,2,0,0.0
,0.677436269,46,2,0.453649479,7000.0,14,0,1,0,2.0
,0.094313813,32,0,0.035,3399.0,6,0,0,0,2.0
,0.218400904,62,1,0.356604522,7562.0,11,0,1,0,0.0
,0.162683732,58,0,48.0,5400.0,4,0,0,0,0.0
,0.9999999,44,2,1555.0,0.0,6,0,1,0,0.0
,0.00959952,49,0,0.576874206,8656.0,8,0,2,0,0.0
,0.009533227,41,0,0.62086818,5021.0,6,0,1,0,2.0
,0.164455375,63,0,0.224894886,10226.0,4,0,1,0,1.0
,0.028849279,63,0,0.106732348,6698.0,6,0,1,0,0.0
,0.081871345,50,0,0.353075605,5250.0,10,0,2,0,0.0
,0.775847702,45,1,0.187590188,4850.0,5,0,0,0,4.0
,0.017336142,50,0,0.223555289,5000.0,4,0,1,0,0.0
,0.565112637,49,1,0.024826523,6484.0,4,0,0,0,1.0
,0.28478993,45,0,4963.0,5400.0,13,0,3,0,0.0
,0.753203647,39,0,0.516452074,7688.0,4,0,2,0,2.0
,0.768657395,42,0,0.275151267,9750.0,5,0,2,0,0.0
,0.9999999,56,0,0.32083958,2000.0,1,0,0,1,0.0
,0.0,53,0,0.12790933,9881.0,5,0,1,0,0.0
,0.020467158,44,0,37.0,5400.0,5,0,0,0,0.0
,0.0,88,0,0.0,1.0,1,0,0,0,1.0
,0.0,51,0,1580.0,5400.0,7,0,2,0,1.0
,0.386722655,57,0,1746.0,5400.0,3,0,1,0,0.0
,0.005578397,71,0,0.000666603,10500.0,5,0,0,0,0.0
,0.042660725,65,0,0.175490559,2700.0,9,0,0,0,0.0
,0.09066099,48,0,0.00479952,10000.0,6,0,0,0,0.0
,0.9999999,33,0,0.09664519,4500.0,1,1,0,0,1.0
,0.598000241,41,2,0.667144085,6981.0,17,0,3,0,2.0
,0.03431307,41,0,0.30053313,6564.0,10,0,1,0,3.0
,0.019386471,87,0,0.005331911,3750.0,3,0,0,0,0.0
,0.653391101,73,0,0.00779948,15000.0,2,0,0,0,0.0
,0.444550133,48,0,0.298940212,5000.0,7,0,0,0,1.0
,0.150535845,56,0,0.614949156,9538.0,15,0,3,0,0.0
,0.06088119,53,0,0.528434961,11200.0,11,0,3,0,0.0
,0.496970766,47,0,0.429337851,7082.0,6,0,2,0,1.0
,0.010585002,84,0,29.0,5400.0,9,0,0,0,0.0
,0.166840624,51,0,0.601765904,4416.0,19,0,1,0,2.0
,0.0,30,0,0.640671866,3333.0,8,0,1,0,1.0
,1.064874472,31,3,587.5,1.0,10,0,0,0,2.0
,0.020135714,66,0,0.324106816,8200.0,22,0,2,0,1.0
,0.07670548,55,0,0.220529801,3019.0,6,0,1,0,2.0
,0.159680639,23,0,0.127689105,1440.0,3,0,0,0,0.0
,0.071866152,78,0,4.31666954,5800.0,5,0,0,0,1.0
,0.156730112,64,0,0.413008009,13483.0,30,0,2,0,0.0
,0.167968092,64,0,0.154393386,5200.0,4,0,0,0,0.0
,0.134759857,61,0,0.392017017,7991.0,5,0,1,0,0.0
,0.005171987,60,0,0.210526316,1500.0,19,0,0,0,0.0
,0.003902376,53,0,0.42368214,5083.0,6,0,1,0,4.0
,0.045969354,22,0,0.002150538,929.0,2,0,0,0,0.0
,0.632214511,63,0,0.607302023,5833.0,13,0,3,0,0.0
,0.231071943,57,0,0.221657992,7876.0,12,0,1,0,3.0
,0.036399144,59,0,0.038314699,7333.0,3,0,0,0,0.0
,0.028229518,52,0,4073.0,5400.0,10,0,2,0,0.0
,0.036713132,64,0,0.055079419,8750.0,13,0,1,0,0.0
,0.054749102,56,0,1796.0,5400.0,18,0,2,0,0.0
,0.046156266,74,0,0.025252525,3167.0,4,0,0,0,0.0
,0.0,61,0,0.132765809,34300.0,8,0,2,0,2.0
,0.672474321,56,3,0.180994515,33000.0,25,0,3,0,2.0
,0.109762743,51,0,0.166880799,7004.0,14,0,1,0,0.0
,0.9999999,46,1,909.0,5400.0,4,0,0,0,0.0
,0.9999999,39,0,0.35937367,11750.0,2,0,2,0,0.0
,0.313346877,41,1,0.770733924,4400.0,13,0,1,0,0.0
,0.070917622,43,0,911.0,5400.0,5,0,1,0,1.0
,0.003991989,64,0,0.598057843,4736.0,16,0,2,0,0.0
,0.841487802,49,0,0.355879795,10348.0,16,0,2,0,2.0
,0.0,45,0,2008.0,5400.0,4,0,1,0,0.0
,0.294929054,41,0,0.358693702,5572.0,10,0,1,0,1.0
,0.380774615,42,0,0.83404149,4000.0,10,0,1,0,0.0
,0.044456874,67,0,0.218017353,5416.0,8,0,1,0,0.0
,0.001173888,31,0,0.237045294,61000.0,17,0,6,0,0.0
,0.174314975,45,0,0.322169458,4000.0,7,1,1,0,0.0
,0.55918586,77,0,0.026373422,21460.0,7,0,0,0,0.0
,0.669822012,33,0,0.157828123,7900.0,3,0,0,0,1.0
,0.007019948,41,0,0.305672421,6892.0,12,0,3,0,2.0
,0.010673572,56,0,0.007498125,4000.0,4,0,0,0,0.0
,0.067050935,30,0,0.005664778,3000.0,3,0,0,0,1.0
,0.9999999,27,1,0.004476276,3350.0,3,0,0,0,0.0
,0.032725785,41,0,0.108918706,3800.0,11,0,1,0,1.0
,0.9999999,37,2,0.082958521,2000.0,1,0,0,0,2.0
,0.022785557,82,0,0.007423756,4983.0,9,0,0,0,0.0
,0.84375754,68,0,0.415871538,4296.0,6,0,1,0,1.0
,0.001809438,51,0,0.441383532,9800.0,10,0,3,0,1.0
,0.9999999,38,0,0.0,10500.0,0,0,0,0,0.0
,0.034739875,37,0,343.0,5400.0,3,0,0,0,1.0
,0.0,57,0,0.248688353,6670.0,7,0,1,0,2.0
,0.176478227,66,0,3616.0,5400.0,6,0,1,0,0.0
,0.0,36,0,0.351897645,9300.0,16,0,1,0,1.0
,0.068543958,47,0,0.96926161,2992.0,12,0,1,0,3.0
,0.023275759,47,0,0.165529934,9236.0,9,0,2,0,3.0
,0.017871918,63,0,0.174798217,8300.0,6,0,1,0,0.0
,0.011507819,50,0,0.277372263,10000.0,7,0,2,0,3.0
,0.034924632,85,0,0.131247985,3100.0,2,0,0,0,0.0
,0.185876761,35,0,0.08287337,12500.0,7,0,0,0,0.0
,0.028741675,85,0,0.00819836,5000.0,4,0,0,0,0.0
,0.553795696,63,0,0.051737066,4000.0,3,0,0,0,1.0
,0.9999999,58,1,0.332933413,5000.0,5,0,1,0,1.0
,0.087231003,32,0,0.236206621,6252.0,7,0,0,0,3.0
,0.0,59,0,0.224248824,10416.0,11,0,2,0,0.0
,0.107574369,43,0,858.0,1.0,7,0,1,0,2.0
,0.054459054,75,0,0.000348562,4137001.0,5,0,1,0,0.0
,0.050189962,35,0,0.283392151,9350.0,4,0,1,1,2.0
,0.015072987,59,0,0.273547824,6868.0,11,0,1,0,0.0
,0.99380124,23,0,427.0,5400.0,4,0,0,0,0.0
,0.044939344,39,0,2423.0,5400.0,15,0,2,0,1.0
,0.310072712,41,0,0.340779029,5416.0,8,0,1,0,0.0
,0.226857084,45,0,4729.0,5400.0,12,0,2,0,2.0
,0.165994072,40,0,0.39669679,3208.0,9,0,0,0,2.0
,0.0,52,0,0.0,12000.0,6,0,0,0,0.0
,0.073218049,38,0,0.270524337,4786.0,18,0,1,0,1.0
,0.25290684,67,0,0.26797765,13780.0,10,1,2,0,1.0
,0.158785083,37,1,0.207924391,2750.0,6,1,0,0,2.0
,0.06091452,75,0,0.191152537,6758.0,14,0,0,0,1.0
,0.055461059,54,0,0.309965636,5819.0,7,0,1,0,1.0
,0.030074148,57,0,0.163741391,4500.0,10,0,1,0,0.0
,0.129392596,68,0,0.068275961,7000.0,8,0,0,0,1.0
,0.867393279,30,0,0.251374313,2000.0,5,2,0,0,1.0
,0.296669487,31,0,0.158931616,5278.0,6,0,0,0,1.0
,0.060491935,40,1,0.310959311,10100.0,14,0,1,0,2.0
,0.066797328,46,0,0.231128145,6000.0,7,0,1,0,0.0
,0.362751633,37,0,1.150339864,2500.0,4,0,1,0,1.0
,0.130848169,71,0,119.0,5400.0,3,0,0,0,0.0
,0.006975134,74,0,16.0,0.0,10,0,0,0,0.0
,0.006813689,59,0,0.562874251,500.0,8,0,0,0,0.0
,0.001281319,43,2,0.432737709,10800.0,12,0,2,0,3.0
,0.285830214,41,0,0.398003264,10416.0,8,0,1,0,2.0
,0.559681344,48,0,0.551229009,8217.0,5,0,3,0,2.0
,0.0,63,0,783.0,5400.0,8,0,1,0,0.0
,0.389287021,56,0,1.06077569,2500.0,14,0,1,0,0.0
,0.196154478,51,0,0.380092524,6700.0,9,0,1,0,0.0
,0.357821089,81,1,0.116579599,3636.0,5,1,0,0,1.0
,0.153437055,60,0,2119.0,5400.0,12,0,1,0,0.0
,0.9682859,47,0,0.23530196,7500.0,10,0,0,0,0.0
,0.261344409,42,2,330.5,1.0,7,0,0,1,2.0
,0.9999999,48,2,0.142665274,6700.0,2,3,0,3,0.0
,0.815603963,55,0,4485.0,5400.0,11,0,2,0,2.0
,0.149409092,63,0,1946.0,5400.0,16,0,2,0,0.0
,0.226828426,64,0,0.260888758,6795.0,10,0,1,0,0.0
,0.962566022,37,0,0.391014531,7500.0,9,0,2,0,2.0
,0.0,53,0,1.089818364,6000.0,10,0,4,0,0.0
,0.089175804,29,0,0.085907484,6506.0,12,0,0,0,0.0
,0.169503888,59,0,0.210172099,10400.0,15,0,2,0,0.0
,0.005999878,62,0,0.272558943,8100.0,6,0,1,0,0.0
,0.126457132,49,0,2371.0,5400.0,13,0,1,1,0.0
,0.040116719,47,0,597.0,0.0,11,0,1,0,2.0
,0.159717734,75,0,1383.0,5400.0,12,0,1,0,0.0
,0.35495995,78,0,1620.0,5400.0,7,0,1,0,0.0
,0.655937847,33,0,0.153789279,2704.0,3,0,0,0,0.0
,0.767296233,38,0,4963.0,5400.0,4,0,3,0,0.0
,0.242529719,40,0,469.0,5400.0,18,0,0,0,1.0
,0.099605323,59,0,1029.0,5400.0,9,0,1,0,0.0
,0.968515742,45,1,0.056902183,5816.0,6,0,0,0,0.0
,1.0886898342199998,40,0,0.133564383,3750.0,2,0,0,0,0.0
,0.417885105,28,0,221.0,0.0,6,0,0,0,0.0
,0.651226158,42,1,0.165934533,7056.0,6,0,0,0,1.0
,0.081149353,65,0,0.29253168,3708.0,4,0,1,0,1.0
,0.020039207,68,0,0.310880829,3666.0,10,0,1,0,0.0
,0.097477511,49,0,0.025857611,5800.0,8,0,0,0,0.0
,0.9999999,41,0,0.003427592,3500.0,0,2,0,0,0.0
,0.458361093,30,1,131.0,5400.0,6,0,0,0,0.0
,0.295890137,49,0,4410.0,5400.0,6,0,2,0,0.0
,1.0886898342199998,48,2,0.469416452,4266.0,3,0,1,1,2.0
,0.158639136,55,0,523.0,5400.0,11,0,1,0,0.0
,0.253799452,37,0,0.419452888,6250.0,14,0,1,0,1.0
,0.0,49,0,0.543750922,6776.0,17,0,8,0,3.0
,0.035961631,45,0,0.244046836,7600.0,4,0,1,0,0.0
,0.046466506,72,0,1952.0,5400.0,6,0,1,0,0.0
,0.239095113,57,0,3942.0,5400.0,4,0,1,0,0.0
,0.678179743,53,1,0.802025607,5232.0,17,0,3,0,2.0
,0.043218458,44,0,0.344131174,5000.0,11,0,1,0,1.0
,0.069441689,64,0,4782.0,5400.0,7,0,2,0,0.0
,0.0,76,0,0.0,879.0,2,0,0,0,0.0
,0.023153585,68,0,4227.0,5400.0,5,0,2,0,0.0
,0.073069133,38,0,0.089694656,4715.0,10,0,0,0,1.0
,0.017294609,58,0,983.0,5400.0,8,0,1,0,0.0
,0.112497837,55,0,0.229467026,10750.0,7,0,1,0,2.0
,0.195280472,61,0,1.043734907,3726.0,4,0,1,0,0.0
,0.133246175,72,0,0.186356073,600.0,7,0,0,0,0.0
,0.263056284,63,1,0.5152513,5769.0,7,0,1,0,0.0
,0.867345967,51,1,2918.0,5400.0,18,0,1,0,0.0
,0.493780936,38,0,0.382882883,3329.0,8,0,0,0,3.0
,0.044286949,55,0,0.30905835,6700.0,9,0,2,0,1.0
,0.612580224,51,0,0.563293007,10166.0,19,0,1,0,3.0
,0.064600071,43,0,0.157156112,8621.0,11,0,1,0,2.0
,0.037332711,64,0,0.071971212,2500.0,5,0,0,0,0.0
,0.9999999,27,0,1172.0,5400.0,5,3,0,4,0.0
,0.11172056,37,0,1856.0,0.0,12,1,1,0,0.0
,0.067266612,39,0,0.37117635,4870.0,8,0,1,0,2.0
,0.039996364,49,0,0.202070689,2800.0,7,0,0,0,0.0
,0.034018454,71,0,0.39874585,13554.0,23,0,3,0,1.0
,0.254497547,58,0,0.338132374,5000.0,4,1,1,0,0.0
,0.329787015,48,0,0.235655897,12844.0,10,0,1,0,1.0
,0.055135758,56,0,0.023725443,87500.0,18,0,2,0,1.0
,0.171097072,68,0,0.183881612,10000.0,9,0,1,0,0.0
,0.976503916,56,0,1128.0,5400.0,4,0,1,1,0.0
,0.156701273,68,0,0.552832675,3794.0,5,0,1,0,1.0
,0.879428014,49,0,0.49910018,6667.0,8,0,1,0,1.0
,0.964007199,60,1,4963.0,0.0,9,0,1,1,0.0
,0.9999999,62,0,0.006460545,4333.0,1,0,0,0,1.0
,0.461736044,58,1,0.531379788,4333.0,11,0,1,0,1.0
,0.9999999,42,1,0.326175491,2700.0,1,1,1,0,0.0
,0.374065214,61,0,0.27840123,6504.0,7,0,1,0,0.0
,0.02707484,39,0,0.166138977,6000.0,3,0,0,0,2.0
,0.779806958,42,0,0.307432432,4735.0,8,1,2,0,0.0
,0.345930814,27,0,0.121212121,3200.0,3,0,0,0,0.0
,0.790651169,53,0,0.51257414,8429.0,7,0,2,0,2.0
,0.068841941,39,0,0.342754452,6120.0,5,0,1,0,0.0
,0.474628866,32,0,0.46789916,5949.0,8,0,2,0,0.0
,0.071699926,37,0,244.0,5400.0,4,0,0,0,0.0
,0.049876027,54,0,0.203982262,11500.0,7,0,2,0,2.0
,0.923191127,45,0,0.322358214,5800.0,13,0,2,1,2.0
,0.149922178,49,0,0.282495667,7500.0,13,0,2,0,1.0
,0.211732356,44,0,0.035092981,3333.0,4,0,0,0,2.0
,0.9999999,28,2,0.256245539,1400.0,6,1,0,2,0.0
,0.017393141,61,0,2925.0,5400.0,6,0,2,0,0.0
,0.510860508,28,0,0.076865392,5333.0,6,0,0,0,0.0
,0.380542137,52,0,0.252874713,10000.0,6,0,2,0,1.0
,0.035104564,75,0,0.492274132,5500.0,6,0,1,0,1.0
,0.199723602,48,0,0.084234159,12025.0,14,0,0,0,2.0
,0.9999999,63,0,0.01508982,4174.0,1,0,0,0,0.0
,0.042214146,80,0,0.027270248,3666.0,5,0,0,0,1.0
,0.018968157,85,0,18.0,5400.0,5,0,0,0,0.0
,0.606954415,73,2,0.376320314,16283.0,18,0,2,0,1.0
,0.399740016,36,0,0.355205599,8000.0,7,0,0,0,0.0
,0.9999999,31,0,0.009114966,3400.0,0,0,0,0,0.0
,0.039536612,74,0,0.022907008,3666.0,7,0,0,0,0.0
,0.097000219,31,0,0.656768127,4040.0,7,0,1,0,0.0
,0.02657894,74,0,0.224631015,25000.0,12,0,5,0,1.0
,0.180005365,35,0,4963.0,5400.0,13,0,2,0,0.0
,0.036632595,34,0,945.0,5400.0,8,0,1,0,0.0
,0.673089128,52,0,0.229216812,5400.0,5,0,0,0,0.0
,0.241159895,49,1,0.461857503,6750.0,7,0,1,0,4.0
,0.086796235,29,0,0.133565728,10900.0,12,0,1,0,0.0
,0.051013261,25,0,0.462268866,2000.0,8,0,0,0,0.0
,0.072283133,68,0,60.0,5400.0,3,0,0,0,0.0
,0.01578787,62,0,0.163857374,12339.0,7,0,1,0,0.0
,0.977127859,40,0,0.459508098,5000.0,6,0,0,0,2.0
,0.461298784,56,0,4963.0,5400.0,14,0,2,0,1.0
,0.0,85,0,0.0,5400.0,9,0,0,0,0.0
,0.618603971,46,1,0.647708183,4166.0,10,0,2,0,0.0
,0.054304528,35,0,0.403147497,5972.0,7,0,1,1,2.0
,0.030593881,53,0,0.216956609,5000.0,10,0,1,0,1.0
,0.011136,61,0,0.186641781,7500.0,18,0,1,0,1.0
,0.045678286,60,0,0.343201467,11450.0,16,0,3,0,2.0
,0.877643779,46,2,3791.0,5400.0,4,0,2,1,0.0
,0.082583987,77,0,0.012132429,4862.0,9,0,0,0,0.0
,0.396172522,54,0,0.383479465,4333.0,6,0,1,0,0.0
,0.02211928,37,0,0.312042192,6825.0,8,0,2,0,0.0
,0.204217671,47,2,0.191439689,3854.0,5,1,0,0,3.0
,0.284956148,29,0,0.21879463,3500.0,12,0,0,0,0.0
,0.013521191,48,0,0.505324929,4600.0,5,0,1,0,3.0
,0.040879948,44,0,0.212454212,1910.0,4,0,0,0,1.0
,0.278181373,45,1,0.81318237,2472.0,9,0,1,2,0.0
,0.051430187,67,0,0.034651447,2452.0,10,0,0,0,0.0
,0.040089893,43,0,0.21807793,12600.0,9,0,2,0,1.0
,0.00440334,61,0,8.0,5400.0,10,0,0,0,0.0
,0.620018181,47,0,0.322230633,7925.0,17,0,1,0,0.0
,0.658536585,27,1,0.319127347,1970.0,6,0,0,0,0.0
,0.336026,54,1,0.240877993,3507.0,11,0,0,0,0.0
,0.034696194,68,0,3465.0,5400.0,9,0,2,0,0.0
,0.686901871,32,0,0.430022573,2657.0,4,0,1,0,0.0
,0.963512359,50,1,0.465814696,9389.0,15,0,2,0,3.0
,0.497455865,56,0,0.451729225,6100.0,6,0,2,0,0.0
,0.0,42,0,0.06214292,11376.0,7,0,0,0,2.0
,0.589011933,66,0,0.607074202,2600.0,12,0,0,0,0.0
,0.9999999,31,0,0.001318102,2275.0,0,3,0,0,3.0
,0.001769095,46,0,1.242378811,2000.0,5,0,2,0,1.0
,0.9999999,46,0,0.50166605,2700.0,4,0,1,0,1.0
,0.036139134,37,0,0.342368363,4500.0,19,0,1,0,0.0
,0.030474424,48,0,0.007545086,5433.0,14,0,0,0,1.0
,0.308021974,49,0,0.523023849,20000.0,12,0,3,0,0.0
,0.189674125,62,0,0.245104847,7200.0,5,0,1,0,0.0
,0.075362234,79,0,0.176011702,2050.0,3,0,0,0,0.0
,0.045813388,31,0,0.018505826,2917.0,3,0,0,0,0.0
,0.05330286,56,0,0.159435752,8435.0,15,0,1,0,0.0
,0.102705126,56,0,1975.0,5400.0,8,0,1,0,0.0
,0.020034108,68,1,0.466122879,7600.0,31,0,2,0,0.0
,0.095361202,58,0,58.0,5400.0,2,0,0,0,0.0
,0.9999999,52,0,4285.0,5400.0,2,0,1,0,0.0
,0.071087678,46,0,2001.0,5400.0,7,0,2,0,2.0
,0.37826727,67,0,1295.0,5400.0,5,0,0,0,0.0
,0.061344679,39,0,0.378565716,3750.0,9,0,1,0,1.0
,0.866467357,42,0,0.45132678,13528.0,16,0,2,0,1.0
,0.304267195,59,0,0.333186958,9108.0,9,0,1,0,2.0
,0.094362404,28,0,0.629748101,2500.0,9,0,2,0,0.0
,0.754624515,47,0,3816.0,5400.0,14,0,1,0,4.0
,0.31422742,54,0,0.198269774,5663.0,17,0,1,0,0.0
,0.040867027,43,4,0.105532104,4500.0,10,1,0,0,0.0
,0.421394729,50,0,0.271626734,15859.0,7,0,1,0,2.0
,0.032796218,69,0,0.867390755,7917.0,5,0,1,0,0.0
,0.481876192,41,0,0.127334216,6800.0,4,0,0,0,2.0
,0.014156433,54,0,0.141895789,5200.0,12,0,1,0,0.0
,0.387952665,41,0,0.304156675,10007.0,16,0,2,0,2.0
,0.397456414,56,0,0.49254461,12272.0,23,0,1,0,1.0
,0.170036354,59,0,0.197534766,18983.0,47,0,2,0,2.0
,0.097787415,69,0,0.016426616,8400.0,7,0,0,0,0.0
,0.382160707,36,0,0.10076157,3413.0,7,0,0,0,0.0
,0.9999999,24,0,0.0,820.0,1,0,0,0,0.0
,0.692061588,63,1,0.325974982,4076.0,3,0,1,0,1.0
,0.033665544,56,1,0.024751911,17533.0,7,1,0,0,2.0
,0.171228596,43,0,2391.0,5400.0,5,0,2,0,2.0
,0.028156969,66,0,0.004261848,5865.0,4,0,0,0,0.0
,0.169288762,48,0,0.384591096,3166.0,9,0,1,0,1.0
,0.35329051,40,0,0.298127613,5500.0,4,0,1,0,3.0
,0.644929351,57,0,0.196814399,28000.0,9,0,4,1,1.0
,0.0,75,1,0.218780522,7166.0,12,0,1,0,1.0
,0.19583109,42,0,0.212388541,10541.0,3,0,1,0,1.0
,0.0,28,0,433.0,5400.0,6,0,0,0,0.0
,0.058690499,65,0,3951.0,5400.0,15,0,2,0,2.0
,0.000684193,59,0,0.210380349,5047.0,7,0,1,0,1.0
,0.0,33,0,0.0,6573.0,3,0,0,0,3.0
,0.085574,65,0,2386.0,5400.0,12,0,1,0,1.0
,0.3550291,58,1,0.498483969,15500.0,34,0,4,0,0.0
,0.0,36,0,0.124405835,6100.0,6,2,0,0,3.0
,0.004571265,55,0,1457.0,5400.0,8,0,1,0,0.0
,0.366612819,55,0,0.374590701,4580.0,8,0,1,0,0.0
,0.003461405,63,0,284.5,1.0,5,0,0,0,0.0
,0.012465687,70,0,0.26299792,6250.0,11,0,1,0,0.0
,0.9999999,55,0,32.0,5400.0,2,0,0,1,2.0
,1.0886898342199998,62,0,0.16177301,7083.0,3,0,1,0,0.0
,0.275100959,60,1,0.143692815,6666.0,10,0,0,0,1.0
,0.03800609,72,0,0.193563218,4349.0,7,0,1,0,0.0
,0.9999999,31,0,0.228366136,3200.0,3,0,0,0,0.0
,0.178727309,58,1,0.034337031,13250.0,6,0,0,0,1.0
,0.65974731,71,2,4801.0,5400.0,7,0,3,0,1.0
,0.9999999,43,0,0.112421484,7800.0,5,0,0,0,4.0
,0.52687985,51,0,0.043559129,16666.0,8,0,0,0,0.0
,0.07589131,68,0,518.0,5400.0,8,0,1,0,1.0
,0.9999999,50,1,0.096460416,3700.0,5,0,1,0,2.0
,0.10115035,42,0,0.465436994,5800.0,27,0,3,0,3.0
,0.083826176,59,0,88.0,5400.0,8,0,0,0,0.0
,0.323700168,39,0,1.185895704,3700.0,9,0,2,0,0.0
,0.066461183,64,2,0.456508698,5000.0,15,0,1,0,0.0
,0.292112794,52,0,0.280503024,10416.0,6,0,1,0,0.0
,0.9999999,50,0,4963.0,5400.0,8,0,3,0,3.0
,0.114213146,47,0,0.035744252,5958.0,9,0,0,0,0.0
,0.209177775,52,0,3.497237569,180.0,17,0,0,0,2.0
,0.385216452,72,1,0.473914231,3660.0,14,0,3,0,1.0
,0.330626591,32,0,0.215513794,2500.0,3,0,0,0,1.0
,0.004856912,69,0,0.002497918,1200.0,5,0,0,0,0.0
,0.038006741,75,0,0.132622459,3000.0,8,0,0,0,0.0
,0.0,60,0,0.007922535,1135.0,8,0,0,0,2.0
,0.604931465,57,0,0.61352657,2276.0,5,0,1,0,0.0
,0.0,40,0,0.315511734,7200.0,4,0,1,0,4.0
,0.9999999,87,0,0.0,5400.0,3,0,0,0,0.0
,0.529178833,61,0,2765.0,5400.0,6,0,1,0,0.0
,0.091888261,64,0,0.015997715,7000.0,9,0,0,0,0.0
,0.117498509,74,0,0.646672379,3500.0,18,0,1,0,0.0
,0.012519986,66,0,0.481503699,5000.0,12,0,2,0,0.0
,0.199996364,31,1,586.0,5400.0,9,0,0,0,0.0
,0.019012133,42,0,4963.0,5400.0,8,0,2,0,0.0
,0.317335333,27,0,0.021169916,3589.0,2,0,0,0,0.0
,0.603902794,67,2,2958.0,5400.0,5,0,1,0,2.0
